step,episode,current_rate,drop_pct,peak_rate,incident_id
81641,38213,0.7,30.000000000000004,1.0,64
81642,38214,0.69,31.000000000000007,1.0,64
81644,38215,0.68,31.999999999999996,1.0,64
81646,38216,0.68,31.999999999999996,1.0,64
81647,38217,0.67,32.99999999999999,1.0,64
81648,38218,0.67,32.99999999999999,1.0,64
81650,38219,0.67,32.99999999999999,1.0,64
81653,38220,0.68,31.999999999999996,1.0,64
81656,38221,0.68,31.999999999999996,1.0,64
81658,38222,0.69,31.000000000000007,1.0,64
81659,38223,0.69,31.000000000000007,1.0,64
81660,38224,0.69,31.000000000000007,1.0,64
81662,38225,0.69,31.000000000000007,1.0,64
81666,38226,0.7,30.000000000000004,1.0,64
81669,38227,0.7,30.000000000000004,1.0,64
81671,38228,0.7,30.000000000000004,1.0,64
81674,38229,0.71,29.000000000000004,1.0,64
81676,38230,0.7,30.000000000000004,1.0,64
81678,38231,0.7,30.000000000000004,1.0,64
81681,38232,0.7,30.000000000000004,1.0,64
81683,38233,0.7,30.000000000000004,1.0,64
81685,38234,0.69,31.000000000000007,1.0,64
81688,38235,0.7,30.000000000000004,1.0,64
81690,38236,0.69,31.000000000000007,1.0,64
81694,38237,0.7,30.000000000000004,1.0,64
81695,38238,0.7,30.000000000000004,1.0,64
81696,38239,0.71,29.000000000000004,1.0,64
81698,38240,0.71,29.000000000000004,1.0,64
81699,38241,0.71,29.000000000000004,1.0,64
81702,38242,0.71,29.000000000000004,1.0,64
81703,38243,0.71,29.000000000000004,1.0,64
81706,38244,0.71,29.000000000000004,1.0,64
81707,38245,0.71,29.000000000000004,1.0,64
81711,38246,0.71,29.000000000000004,1.0,64
81712,38247,0.7,30.000000000000004,1.0,64
81714,38248,0.7,30.000000000000004,1.0,64
81717,38249,0.7,30.000000000000004,1.0,64
81722,38250,0.71,29.000000000000004,1.0,64
81723,38251,0.71,29.000000000000004,1.0,64
81725,38252,0.72,28.000000000000004,1.0,64
81727,38253,0.72,28.000000000000004,1.0,64
81729,38254,0.73,27.0,1.0,64
81732,38255,0.72,28.000000000000004,1.0,64
81735,38256,0.73,27.0,1.0,64
81738,38257,0.74,26.0,1.0,64
81740,38258,0.75,25.0,1.0,64
81742,38259,0.75,25.0,1.0,64
81745,38260,0.75,25.0,1.0,64
81748,38261,0.75,25.0,1.0,64
81752,38262,0.75,25.0,1.0,64
81753,38263,0.75,25.0,1.0,64
81754,38264,0.74,26.0,1.0,64
81757,38265,0.75,25.0,1.0,64
81760,38266,0.76,24.0,1.0,64
81763,38267,0.76,24.0,1.0,64
81764,38268,0.77,23.0,1.0,64
81766,38269,0.78,21.999999999999996,1.0,64
81767,38270,0.77,23.0,1.0,64
81769,38271,0.77,23.0,1.0,64
81773,38272,0.77,23.0,1.0,64
81776,38273,0.77,23.0,1.0,64
81777,38274,0.76,24.0,1.0,64
81778,38275,0.75,25.0,1.0,64
81781,38276,0.75,25.0,1.0,64
81782,38277,0.74,26.0,1.0,64
81783,38278,0.74,26.0,1.0,64
81787,38279,0.75,25.0,1.0,64
81789,38280,0.75,25.0,1.0,64
81792,38281,0.75,25.0,1.0,64
81793,38282,0.74,26.0,1.0,64
81795,38283,0.74,26.0,1.0,64
81797,38284,0.74,26.0,1.0,64
81799,38285,0.74,26.0,1.0,64
81804,38286,0.74,26.0,1.0,64
81805,38287,0.73,27.0,1.0,64
81808,38288,0.73,27.0,1.0,64
81809,38289,0.74,26.0,1.0,64
81810,38290,0.74,26.0,1.0,64
81811,38291,0.74,26.0,1.0,64
81812,38292,0.73,27.0,1.0,64
81817,38293,0.74,26.0,1.0,64
81820,38294,0.74,26.0,1.0,64
81822,38295,0.74,26.0,1.0,64
81824,38296,0.74,26.0,1.0,64
81825,38297,0.74,26.0,1.0,64
81829,38298,0.75,25.0,1.0,64
81832,38299,0.75,25.0,1.0,64
81835,38300,0.75,25.0,1.0,64
81836,38301,0.75,25.0,1.0,64
81839,38302,0.75,25.0,1.0,64
81843,38303,0.75,25.0,1.0,64
81845,38304,0.74,26.0,1.0,64
81849,38305,0.74,26.0,1.0,64
81853,38306,0.74,26.0,1.0,64
81855,38307,0.73,27.0,1.0,64
81858,38308,0.72,28.000000000000004,1.0,64
81860,38309,0.72,28.000000000000004,1.0,64
81861,38310,0.73,27.0,1.0,64
81863,38311,0.72,28.000000000000004,1.0,64
81865,38312,0.73,27.0,1.0,64
81866,38313,0.73,27.0,1.0,64
81868,38314,0.74,26.0,1.0,64
81869,38315,0.75,25.0,1.0,64
81871,38316,0.75,25.0,1.0,64
81873,38317,0.76,24.0,1.0,64
81874,38318,0.76,24.0,1.0,64
81875,38319,0.76,24.0,1.0,64
81878,38320,0.76,24.0,1.0,64
81879,38321,0.76,24.0,1.0,64
81881,38322,0.76,24.0,1.0,64
81884,38323,0.77,23.0,1.0,64
81886,38324,0.77,23.0,1.0,64
81889,38325,0.77,23.0,1.0,64
81890,38326,0.77,23.0,1.0,64
81891,38327,0.77,23.0,1.0,64
81894,38328,0.77,23.0,1.0,64
81895,38329,0.76,24.0,1.0,64
81896,38330,0.76,24.0,1.0,64
81898,38331,0.76,24.0,1.0,64
81900,38332,0.75,25.0,1.0,64
81901,38333,0.75,25.0,1.0,64
81903,38334,0.75,25.0,1.0,64
81907,38335,0.74,26.0,1.0,64
81908,38336,0.75,25.0,1.0,64
81909,38337,0.75,25.0,1.0,64
81914,38338,0.75,25.0,1.0,64
81917,38339,0.75,25.0,1.0,64
81918,38340,0.75,25.0,1.0,64
81923,38341,0.75,25.0,1.0,64
81925,38342,0.74,26.0,1.0,64
81926,38343,0.75,25.0,1.0,64
81928,38344,0.75,25.0,1.0,64
81929,38345,0.74,26.0,1.0,64
81933,38346,0.74,26.0,1.0,64
81934,38347,0.74,26.0,1.0,64
81936,38348,0.74,26.0,1.0,64
81937,38349,0.74,26.0,1.0,64
81940,38350,0.74,26.0,1.0,64
81941,38351,0.74,26.0,1.0,64
81942,38352,0.74,26.0,1.0,64
81943,38353,0.75,25.0,1.0,64
81945,38354,0.75,25.0,1.0,64
81946,38355,0.75,25.0,1.0,64
81948,38356,0.75,25.0,1.0,64
81949,38357,0.75,25.0,1.0,64
81950,38358,0.74,26.0,1.0,64
81952,38359,0.74,26.0,1.0,64
81953,38360,0.73,27.0,1.0,64
81956,38361,0.73,27.0,1.0,64
81957,38362,0.72,28.000000000000004,1.0,64
81960,38363,0.72,28.000000000000004,1.0,64
81961,38364,0.73,27.0,1.0,64
81962,38365,0.72,28.000000000000004,1.0,64
81963,38366,0.71,29.000000000000004,1.0,64
81964,38367,0.71,29.000000000000004,1.0,64
81966,38368,0.71,29.000000000000004,1.0,64
81967,38369,0.7,30.000000000000004,1.0,64
81969,38370,0.7,30.000000000000004,1.0,64
81972,38371,0.69,31.000000000000007,1.0,64
81973,38372,0.69,31.000000000000007,1.0,64
81976,38373,0.69,31.000000000000007,1.0,64
81977,38374,0.7,30.000000000000004,1.0,64
81981,38375,0.71,29.000000000000004,1.0,64
81982,38376,0.71,29.000000000000004,1.0,64
81985,38377,0.72,28.000000000000004,1.0,64
81986,38378,0.71,29.000000000000004,1.0,64
81989,38379,0.71,29.000000000000004,1.0,64
81990,38380,0.71,29.000000000000004,1.0,64
81991,38381,0.7,30.000000000000004,1.0,64
81992,38382,0.71,29.000000000000004,1.0,64
81995,38383,0.72,28.000000000000004,1.0,64
81997,38384,0.71,29.000000000000004,1.0,64
82000,38385,0.71,29.000000000000004,1.0,64
82002,38386,0.7,30.000000000000004,1.0,64
82004,38387,0.71,29.000000000000004,1.0,64
82006,38388,0.71,29.000000000000004,1.0,64
82008,38389,0.7,30.000000000000004,1.0,64
82010,38390,0.71,29.000000000000004,1.0,64
82011,38391,0.71,29.000000000000004,1.0,64
82012,38392,0.72,28.000000000000004,1.0,64
82014,38393,0.72,28.000000000000004,1.0,64
82017,38394,0.72,28.000000000000004,1.0,64
82021,38395,0.72,28.000000000000004,1.0,64
82024,38396,0.73,27.0,1.0,64
82026,38397,0.73,27.0,1.0,64
82030,38398,0.72,28.000000000000004,1.0,64
82032,38399,0.72,28.000000000000004,1.0,64
82034,38400,0.72,28.000000000000004,1.0,64
82037,38401,0.73,27.0,1.0,64
82038,38402,0.73,27.0,1.0,64
82039,38403,0.73,27.0,1.0,64
82040,38404,0.74,26.0,1.0,64
82041,38405,0.74,26.0,1.0,64
82042,38406,0.73,27.0,1.0,64
82043,38407,0.73,27.0,1.0,64
82046,38408,0.74,26.0,1.0,64
82049,38409,0.74,26.0,1.0,64
82052,38410,0.74,26.0,1.0,64
82054,38411,0.75,25.0,1.0,64
82057,38412,0.75,25.0,1.0,64
82059,38413,0.75,25.0,1.0,64
82061,38414,0.75,25.0,1.0,64
82063,38415,0.74,26.0,1.0,64
82064,38416,0.73,27.0,1.0,64
82065,38417,0.72,28.000000000000004,1.0,64
82069,38418,0.72,28.000000000000004,1.0,64
82073,38419,0.72,28.000000000000004,1.0,64
82075,38420,0.71,29.000000000000004,1.0,64
82079,38421,0.71,29.000000000000004,1.0,64
82084,38422,0.71,29.000000000000004,1.0,64
82086,38423,0.71,29.000000000000004,1.0,64
82088,38424,0.71,29.000000000000004,1.0,64
82089,38425,0.7,30.000000000000004,1.0,64
82090,38426,0.69,31.000000000000007,1.0,64
82091,38427,0.69,31.000000000000007,1.0,64
82094,38428,0.69,31.000000000000007,1.0,64
82096,38429,0.7,30.000000000000004,1.0,64
82097,38430,0.71,29.000000000000004,1.0,64
82099,38431,0.7,30.000000000000004,1.0,64
82100,38432,0.71,29.000000000000004,1.0,64
82104,38433,0.71,29.000000000000004,1.0,64
82106,38434,0.72,28.000000000000004,1.0,64
82108,38435,0.73,27.0,1.0,64
82110,38436,0.73,27.0,1.0,64
82112,38437,0.72,28.000000000000004,1.0,64
82113,38438,0.72,28.000000000000004,1.0,64
82115,38439,0.72,28.000000000000004,1.0,64
82116,38440,0.72,28.000000000000004,1.0,64
82117,38441,0.71,29.000000000000004,1.0,64
82118,38442,0.72,28.000000000000004,1.0,64
82121,38443,0.72,28.000000000000004,1.0,64
82124,38444,0.72,28.000000000000004,1.0,64
82126,38445,0.73,27.0,1.0,64
82128,38446,0.73,27.0,1.0,64
82129,38447,0.74,26.0,1.0,64
82132,38448,0.74,26.0,1.0,64
82134,38449,0.74,26.0,1.0,64
82135,38450,0.73,27.0,1.0,64
82136,38451,0.73,27.0,1.0,64
82137,38452,0.72,28.000000000000004,1.0,64
82140,38453,0.72,28.000000000000004,1.0,64
82143,38454,0.71,29.000000000000004,1.0,64
82146,38455,0.72,28.000000000000004,1.0,64
82147,38456,0.72,28.000000000000004,1.0,64
82150,38457,0.71,29.000000000000004,1.0,64
82151,38458,0.72,28.000000000000004,1.0,64
82155,38459,0.72,28.000000000000004,1.0,64
82157,38460,0.72,28.000000000000004,1.0,64
82160,38461,0.71,29.000000000000004,1.0,64
82165,38462,0.72,28.000000000000004,1.0,64
82169,38463,0.72,28.000000000000004,1.0,64
82171,38464,0.71,29.000000000000004,1.0,64
82172,38465,0.71,29.000000000000004,1.0,64
82174,38466,0.71,29.000000000000004,1.0,64
82175,38467,0.71,29.000000000000004,1.0,64
82177,38468,0.71,29.000000000000004,1.0,64
82179,38469,0.72,28.000000000000004,1.0,64
82180,38470,0.72,28.000000000000004,1.0,64
82184,38471,0.73,27.0,1.0,64
82186,38472,0.73,27.0,1.0,64
82188,38473,0.73,27.0,1.0,64
82191,38474,0.72,28.000000000000004,1.0,64
82192,38475,0.72,28.000000000000004,1.0,64
82194,38476,0.72,28.000000000000004,1.0,64
82196,38477,0.71,29.000000000000004,1.0,64
82199,38478,0.72,28.000000000000004,1.0,64
82202,38479,0.72,28.000000000000004,1.0,64
82205,38480,0.72,28.000000000000004,1.0,64
82207,38481,0.73,27.0,1.0,64
82209,38482,0.73,27.0,1.0,64
82211,38483,0.73,27.0,1.0,64
82212,38484,0.74,26.0,1.0,64
82215,38485,0.74,26.0,1.0,64
82218,38486,0.74,26.0,1.0,64
82222,38487,0.74,26.0,1.0,64
82223,38488,0.74,26.0,1.0,64
82224,38489,0.75,25.0,1.0,64
82226,38490,0.75,25.0,1.0,64
82230,38491,0.75,25.0,1.0,64
82234,38492,0.75,25.0,1.0,64
82237,38493,0.75,25.0,1.0,64
82239,38494,0.74,26.0,1.0,64
82242,38495,0.74,26.0,1.0,64
82245,38496,0.74,26.0,1.0,64
82249,38497,0.74,26.0,1.0,64
82250,38498,0.74,26.0,1.0,64
82252,38499,0.74,26.0,1.0,64
82253,38500,0.74,26.0,1.0,64
82256,38501,0.74,26.0,1.0,64
82258,38502,0.74,26.0,1.0,64
82260,38503,0.73,27.0,1.0,64
82263,38504,0.73,27.0,1.0,64
82267,38505,0.73,27.0,1.0,64
82269,38506,0.74,26.0,1.0,64
82270,38507,0.75,25.0,1.0,64
82271,38508,0.75,25.0,1.0,64
82274,38509,0.75,25.0,1.0,64
82278,38510,0.75,25.0,1.0,64
82280,38511,0.74,26.0,1.0,64
82281,38512,0.73,27.0,1.0,64
82282,38513,0.72,28.000000000000004,1.0,64
82283,38514,0.72,28.000000000000004,1.0,64
82286,38515,0.73,27.0,1.0,64
82287,38516,0.73,27.0,1.0,64
82288,38517,0.74,26.0,1.0,64
82289,38518,0.73,27.0,1.0,64
82290,38519,0.73,27.0,1.0,64
82292,38520,0.74,26.0,1.0,64
82293,38521,0.74,26.0,1.0,64
82295,38522,0.74,26.0,1.0,64
82296,38523,0.73,27.0,1.0,64
82297,38524,0.72,28.000000000000004,1.0,64
82300,38525,0.73,27.0,1.0,64
82303,38526,0.74,26.0,1.0,64
82304,38527,0.73,27.0,1.0,64
82306,38528,0.73,27.0,1.0,64
82309,38529,0.73,27.0,1.0,64
82310,38530,0.73,27.0,1.0,64
82312,38531,0.74,26.0,1.0,64
82313,38532,0.74,26.0,1.0,64
82314,38533,0.74,26.0,1.0,64
82316,38534,0.74,26.0,1.0,64
82317,38535,0.73,27.0,1.0,64
82320,38536,0.72,28.000000000000004,1.0,64
82321,38537,0.73,27.0,1.0,64
82323,38538,0.73,27.0,1.0,64
82324,38539,0.72,28.000000000000004,1.0,64
82325,38540,0.72,28.000000000000004,1.0,64
82327,38541,0.73,27.0,1.0,64
82328,38542,0.72,28.000000000000004,1.0,64
82329,38543,0.72,28.000000000000004,1.0,64
82331,38544,0.72,28.000000000000004,1.0,64
82333,38545,0.72,28.000000000000004,1.0,64
82336,38546,0.72,28.000000000000004,1.0,64
82339,38547,0.72,28.000000000000004,1.0,64
82340,38548,0.71,29.000000000000004,1.0,64
82342,38549,0.7,30.000000000000004,1.0,64
82344,38550,0.7,30.000000000000004,1.0,64
82347,38551,0.7,30.000000000000004,1.0,64
82348,38552,0.71,29.000000000000004,1.0,64
82349,38553,0.71,29.000000000000004,1.0,64
82351,38554,0.72,28.000000000000004,1.0,64
82353,38555,0.71,29.000000000000004,1.0,64
82355,38556,0.7,30.000000000000004,1.0,64
82359,38557,0.71,29.000000000000004,1.0,64
82361,38558,0.7,30.000000000000004,1.0,64
82362,38559,0.7,30.000000000000004,1.0,64
82364,38560,0.71,29.000000000000004,1.0,64
82365,38561,0.71,29.000000000000004,1.0,64
82366,38562,0.7,30.000000000000004,1.0,64
82368,38563,0.7,30.000000000000004,1.0,64
82370,38564,0.71,29.000000000000004,1.0,64
82373,38565,0.72,28.000000000000004,1.0,64
82374,38566,0.73,27.0,1.0,64
82375,38567,0.72,28.000000000000004,1.0,64
82379,38568,0.72,28.000000000000004,1.0,64
82380,38569,0.72,28.000000000000004,1.0,64
82382,38570,0.73,27.0,1.0,64
82383,38571,0.73,27.0,1.0,64
82386,38572,0.72,28.000000000000004,1.0,64
82388,38573,0.72,28.000000000000004,1.0,64
82389,38574,0.73,27.0,1.0,64
82391,38575,0.73,27.0,1.0,64
82393,38576,0.73,27.0,1.0,64
82397,38577,0.74,26.0,1.0,64
82400,38578,0.74,26.0,1.0,64
82404,38579,0.74,26.0,1.0,64
82408,38580,0.74,26.0,1.0,64
82411,38581,0.74,26.0,1.0,64
82414,38582,0.74,26.0,1.0,64
82417,38583,0.74,26.0,1.0,64
82418,38584,0.73,27.0,1.0,64
82419,38585,0.72,28.000000000000004,1.0,64
82422,38586,0.73,27.0,1.0,64
82424,38587,0.73,27.0,1.0,64
82425,38588,0.73,27.0,1.0,64
82426,38589,0.73,27.0,1.0,64
82428,38590,0.72,28.000000000000004,1.0,64
82432,38591,0.72,28.000000000000004,1.0,64
82433,38592,0.72,28.000000000000004,1.0,64
82436,38593,0.72,28.000000000000004,1.0,64
82440,38594,0.73,27.0,1.0,64
82442,38595,0.73,27.0,1.0,64
82443,38596,0.73,27.0,1.0,64
82445,38597,0.73,27.0,1.0,64
82449,38598,0.74,26.0,1.0,64
82450,38599,0.73,27.0,1.0,64
82454,38600,0.73,27.0,1.0,64
82455,38601,0.72,28.000000000000004,1.0,64
82457,38602,0.71,29.000000000000004,1.0,64
82458,38603,0.72,28.000000000000004,1.0,64
82459,38604,0.72,28.000000000000004,1.0,64
82460,38605,0.72,28.000000000000004,1.0,64
82462,38606,0.72,28.000000000000004,1.0,64
82463,38607,0.72,28.000000000000004,1.0,64
82464,38608,0.71,29.000000000000004,1.0,64
82466,38609,0.71,29.000000000000004,1.0,64
82467,38610,0.71,29.000000000000004,1.0,64
82469,38611,0.71,29.000000000000004,1.0,64
82471,38612,0.72,28.000000000000004,1.0,64
82474,38613,0.72,28.000000000000004,1.0,64
82478,38614,0.72,28.000000000000004,1.0,64
82479,38615,0.72,28.000000000000004,1.0,64
82482,38616,0.73,27.0,1.0,64
82486,38617,0.73,27.0,1.0,64
82487,38618,0.73,27.0,1.0,64
82490,38619,0.73,27.0,1.0,64
82491,38620,0.73,27.0,1.0,64
82493,38621,0.73,27.0,1.0,64
82496,38622,0.73,27.0,1.0,64
82497,38623,0.74,26.0,1.0,64
82500,38624,0.75,25.0,1.0,64
82502,38625,0.74,26.0,1.0,64
82504,38626,0.74,26.0,1.0,64
82507,38627,0.74,26.0,1.0,64
82509,38628,0.74,26.0,1.0,64
82512,38629,0.74,26.0,1.0,64
82513,38630,0.74,26.0,1.0,64
82516,38631,0.73,27.0,1.0,64
82518,38632,0.72,28.000000000000004,1.0,64
82520,38633,0.72,28.000000000000004,1.0,64
82521,38634,0.71,29.000000000000004,1.0,64
82524,38635,0.72,28.000000000000004,1.0,64
82526,38636,0.73,27.0,1.0,64
82527,38637,0.72,28.000000000000004,1.0,64
82529,38638,0.72,28.000000000000004,1.0,64
82534,38639,0.73,27.0,1.0,64
82537,38640,0.73,27.0,1.0,64
82538,38641,0.72,28.000000000000004,1.0,64
82539,38642,0.72,28.000000000000004,1.0,64
82541,38643,0.71,29.000000000000004,1.0,64
82543,38644,0.71,29.000000000000004,1.0,64
82545,38645,0.7,30.000000000000004,1.0,64
82548,38646,0.7,30.000000000000004,1.0,64
82549,38647,0.7,30.000000000000004,1.0,64
82551,38648,0.71,29.000000000000004,1.0,64
82553,38649,0.72,28.000000000000004,1.0,64
82554,38650,0.72,28.000000000000004,1.0,64
82556,38651,0.71,29.000000000000004,1.0,64
82558,38652,0.71,29.000000000000004,1.0,64
82559,38653,0.71,29.000000000000004,1.0,64
82561,38654,0.7,30.000000000000004,1.0,64
82564,38655,0.71,29.000000000000004,1.0,64
82565,38656,0.72,28.000000000000004,1.0,64
82567,38657,0.71,29.000000000000004,1.0,64
82568,38658,0.72,28.000000000000004,1.0,64
82569,38659,0.72,28.000000000000004,1.0,64
82571,38660,0.72,28.000000000000004,1.0,64
82573,38661,0.73,27.0,1.0,64
82575,38662,0.74,26.0,1.0,64
82577,38663,0.74,26.0,1.0,64
82578,38664,0.74,26.0,1.0,64
82579,38665,0.74,26.0,1.0,64
82581,38666,0.73,27.0,1.0,64
82583,38667,0.73,27.0,1.0,64
82585,38668,0.73,27.0,1.0,64
82587,38669,0.73,27.0,1.0,64
82588,38670,0.73,27.0,1.0,64
82589,38671,0.72,28.000000000000004,1.0,64
82590,38672,0.73,27.0,1.0,64
82591,38673,0.73,27.0,1.0,64
82594,38674,0.73,27.0,1.0,64
82596,38675,0.73,27.0,1.0,64
82599,38676,0.73,27.0,1.0,64
82600,38677,0.73,27.0,1.0,64
82601,38678,0.72,28.000000000000004,1.0,64
82604,38679,0.72,28.000000000000004,1.0,64
82606,38680,0.72,28.000000000000004,1.0,64
82609,38681,0.72,28.000000000000004,1.0,64
82611,38682,0.71,29.000000000000004,1.0,64
82614,38683,0.71,29.000000000000004,1.0,64
82618,38684,0.72,28.000000000000004,1.0,64
82619,38685,0.72,28.000000000000004,1.0,64
82622,38686,0.72,28.000000000000004,1.0,64
82623,38687,0.72,28.000000000000004,1.0,64
82626,38688,0.72,28.000000000000004,1.0,64
82629,38689,0.71,29.000000000000004,1.0,64
82632,38690,0.72,28.000000000000004,1.0,64
82633,38691,0.72,28.000000000000004,1.0,64
82636,38692,0.71,29.000000000000004,1.0,64
82638,38693,0.71,29.000000000000004,1.0,64
82642,38694,0.7,30.000000000000004,1.0,64
82646,38695,0.7,30.000000000000004,1.0,64
82647,38696,0.69,31.000000000000007,1.0,64
82649,38697,0.69,31.000000000000007,1.0,64
82651,38698,0.68,31.999999999999996,1.0,64
82653,38699,0.69,31.000000000000007,1.0,64
82656,38700,0.69,31.000000000000007,1.0,64
82657,38701,0.7,30.000000000000004,1.0,64
82659,38702,0.71,29.000000000000004,1.0,64
82662,38703,0.71,29.000000000000004,1.0,64
82663,38704,0.7,30.000000000000004,1.0,64
82667,38705,0.7,30.000000000000004,1.0,64
82669,38706,0.69,31.000000000000007,1.0,64
82670,38707,0.69,31.000000000000007,1.0,64
82674,38708,0.7,30.000000000000004,1.0,64
82675,38709,0.7,30.000000000000004,1.0,64
82678,38710,0.7,30.000000000000004,1.0,64
82680,38711,0.71,29.000000000000004,1.0,64
82683,38712,0.7,30.000000000000004,1.0,64
82685,38713,0.71,29.000000000000004,1.0,64
82687,38714,0.71,29.000000000000004,1.0,64
82689,38715,0.7,30.000000000000004,1.0,64
82690,38716,0.7,30.000000000000004,1.0,64
82692,38717,0.7,30.000000000000004,1.0,64
82693,38718,0.71,29.000000000000004,1.0,64
82694,38719,0.71,29.000000000000004,1.0,64
82695,38720,0.71,29.000000000000004,1.0,64
82697,38721,0.7,30.000000000000004,1.0,64
82700,38722,0.7,30.000000000000004,1.0,64
82701,38723,0.7,30.000000000000004,1.0,64
82703,38724,0.7,30.000000000000004,1.0,64
82704,38725,0.71,29.000000000000004,1.0,64
82705,38726,0.71,29.000000000000004,1.0,64
82709,38727,0.72,28.000000000000004,1.0,64
82711,38728,0.72,28.000000000000004,1.0,64
82712,38729,0.71,29.000000000000004,1.0,64
82714,38730,0.71,29.000000000000004,1.0,64
82715,38731,0.72,28.000000000000004,1.0,64
82716,38732,0.73,27.0,1.0,64
82718,38733,0.73,27.0,1.0,64
82719,38734,0.74,26.0,1.0,64
82720,38735,0.73,27.0,1.0,64
82722,38736,0.72,28.000000000000004,1.0,64
82725,38737,0.73,27.0,1.0,64
82727,38738,0.72,28.000000000000004,1.0,64
82728,38739,0.71,29.000000000000004,1.0,64
82729,38740,0.71,29.000000000000004,1.0,64
82733,38741,0.72,28.000000000000004,1.0,64
82735,38742,0.72,28.000000000000004,1.0,64
82736,38743,0.73,27.0,1.0,64
82738,38744,0.72,28.000000000000004,1.0,64
82740,38745,0.73,27.0,1.0,64
82741,38746,0.73,27.0,1.0,64
82743,38747,0.73,27.0,1.0,64
82744,38748,0.73,27.0,1.0,64
82748,38749,0.73,27.0,1.0,64
82749,38750,0.73,27.0,1.0,64
82750,38751,0.73,27.0,1.0,64
82751,38752,0.72,28.000000000000004,1.0,64
82754,38753,0.72,28.000000000000004,1.0,64
82757,38754,0.73,27.0,1.0,64
82759,38755,0.72,28.000000000000004,1.0,64
82761,38756,0.72,28.000000000000004,1.0,64
82763,38757,0.73,27.0,1.0,64
82765,38758,0.73,27.0,1.0,64
82767,38759,0.72,28.000000000000004,1.0,64
82770,38760,0.72,28.000000000000004,1.0,64
82772,38761,0.71,29.000000000000004,1.0,64
82773,38762,0.7,30.000000000000004,1.0,64
82774,38763,0.7,30.000000000000004,1.0,64
82777,38764,0.7,30.000000000000004,1.0,64
82778,38765,0.7,30.000000000000004,1.0,64
82780,38766,0.71,29.000000000000004,1.0,64
82781,38767,0.72,28.000000000000004,1.0,64
82782,38768,0.72,28.000000000000004,1.0,64
82785,38769,0.72,28.000000000000004,1.0,64
82788,38770,0.72,28.000000000000004,1.0,64
82789,38771,0.72,28.000000000000004,1.0,64
82793,38772,0.72,28.000000000000004,1.0,64
82795,38773,0.72,28.000000000000004,1.0,64
82797,38774,0.72,28.000000000000004,1.0,64
82798,38775,0.71,29.000000000000004,1.0,64
82799,38776,0.7,30.000000000000004,1.0,64
82800,38777,0.69,31.000000000000007,1.0,64
82803,38778,0.69,31.000000000000007,1.0,64
82805,38779,0.69,31.000000000000007,1.0,64
82806,38780,0.68,31.999999999999996,1.0,64
82808,38781,0.68,31.999999999999996,1.0,64
82810,38782,0.69,31.000000000000007,1.0,64
82811,38783,0.69,31.000000000000007,1.0,64
82814,38784,0.69,31.000000000000007,1.0,64
82817,38785,0.7,30.000000000000004,1.0,64
82819,38786,0.69,31.000000000000007,1.0,64
82821,38787,0.68,31.999999999999996,1.0,64
82824,38788,0.68,31.999999999999996,1.0,64
82826,38789,0.69,31.000000000000007,1.0,64
82830,38790,0.69,31.000000000000007,1.0,64
82831,38791,0.69,31.000000000000007,1.0,64
82833,38792,0.7,30.000000000000004,1.0,64
82834,38793,0.69,31.000000000000007,1.0,64
82836,38794,0.69,31.000000000000007,1.0,64
82839,38795,0.69,31.000000000000007,1.0,64
82840,38796,0.7,30.000000000000004,1.0,64
82841,38797,0.7,30.000000000000004,1.0,64
82842,38798,0.71,29.000000000000004,1.0,64
82844,38799,0.71,29.000000000000004,1.0,64
82846,38800,0.71,29.000000000000004,1.0,64
82847,38801,0.71,29.000000000000004,1.0,64
82849,38802,0.71,29.000000000000004,1.0,64
82851,38803,0.71,29.000000000000004,1.0,64
82854,38804,0.71,29.000000000000004,1.0,64
82855,38805,0.71,29.000000000000004,1.0,64
82856,38806,0.71,29.000000000000004,1.0,64
82861,38807,0.71,29.000000000000004,1.0,64
82863,38808,0.71,29.000000000000004,1.0,64
